coding,selectable,parent_id,node_id,meaning,Level
9226002,Y,9226,9226002,"Assistant, fairground",4.0
9226003,Y,9226,9226003,"Assistant, front of house (leisure services)",4.0
9226004,Y,9226,9226004,"Assistant, funfair",4.0
9226005,Y,9226,9226005,"Assistant, general (leisure services)",4.0
9226006,Y,9226,9226006,"Assistant, sales, book (bingo hall)",4.0
9226007,Y,9226,9226007,Attendant (cinema),4.0
9226008,Y,9226,9226008,Attendant (entertainment),4.0
9226009,Y,9226,9226009,Attendant (leisure centre),4.0
9226010,Y,9226,9226010,"Attendant, amusement",4.0
9226011,Y,9226,9226011,"Attendant, arcade",4.0
9226012,Y,9226,9226012,"Attendant, cinema",4.0
9226013,Y,9226,9226013,"Attendant, club",4.0
9226014,Y,9226,9226014,"Attendant, field, playing",4.0
9226015,Y,9226,9226015,"Attendant, funfair",4.0
9226016,Y,9226,9226016,"Attendant, ground, fair",4.0
9226017,Y,9226,9226017,"Attendant, hall, billiard",4.0
9226018,Y,9226,9226018,"Attendant, hall, dance",4.0
9226019,Y,9226,9226019,"Attendant, hotel",4.0
9226020,Y,9226,9226020,"Attendant, lane",4.0
9226021,Y,9226,9226021,"Attendant, park, amusement",4.0
9226022,Y,9226,9226022,"Attendant, park, theme",4.0
9226023,Y,9226,9226023,"Attendant, pier (entertainment)",4.0
9226024,Y,9226,9226024,"Attendant, rides",4.0
9226025,Y,9226,9226025,"Attendant, room, ball",4.0
9226026,Y,9226,9226026,"Attendant, stall (amusements)",4.0
9226027,Y,9226,9226027,"Attendant, theatre",4.0
9226028,Y,9226,9226028,"Boy, call (entertainment)",4.0
9226029,Y,9226,9226029,"Coat, blue (holiday camp)",4.0
9226030,Y,9226,9226030,"Coat, red (holiday camp)",4.0
9226031,Y,9226,9226031,Foreman (cinema),4.0
9226032,Y,9226,9226032,Foreman (entertainment),4.0
9226033,Y,9226,9226033,"Hand, circus",4.0
9226034,Y,9226,9226034,"Hand, fairground",4.0
9226035,Y,9226,9226035,"Holder, stall (entertainment)",4.0
9226036,Y,9226,9226036,"Marshall, lane",4.0
9226037,Y,9226,9226037,"Operative, cinema",4.0
9226038,Y,9226,9226038,"Operator, ride",4.0
9226039,Y,9226,9226039,"Operator, tow, ski",4.0
9226040,Y,9226,9226040,"Painter, face",4.0
9226041,Y,9226,9226041,"Steward, concert",4.0
9226042,Y,9226,9226042,"Steward, ground, sports",4.0
9226043,Y,9226,9226043,"Superintendent, range",4.0
9226044,Y,9226,9226044,Usher,4.0
9226045,Y,9226,9226045,Usherette,4.0
9226046,Y,9226,9226046,"Worker, camp, holiday",4.0
9226047,Y,9226,9226047,"Worker, centre, leisure",4.0
9226048,Y,9226,9226048,"Worker, fairground",4.0
9226049,Y,9226,9226049,"Worker, range, driving",4.0
9226050,Y,9226,9226050,"Worker, range, firing",4.0
9226051,Y,9226,9226051,"Worker, range, shooting",4.0
9229001,Y,9229,9229001,"Assistant, bingo",4.0
9229002,Y,9229,9229002,"Assistant, general (hotel)",4.0
9229003,Y,9229,9229003,"Assistant, hotel",4.0
9229004,Y,9229,9229004,Attendant (baths),4.0
9229005,Y,9229,9229005,"Attendant, bath",4.0
9229006,Y,9229,9229006,"Attendant, baths",4.0
9229007,Y,9229,9229007,"Attendant, bingo",4.0
9229008,Y,9229,9229008,"Attendant, camp",4.0
9229009,Y,9229,9229009,"Attendant, chair",4.0
9229010,Y,9229,9229010,"Attendant, coach",4.0
9229011,Y,9229,9229011,"Attendant, hall, bingo",4.0
9229012,Y,9229,9229012,"Attendant, hostel",4.0
9229013,Y,9229,9229013,"Attendant, house, bath",4.0
9229014,Y,9229,9229014,"Attendant, hut, beach",4.0
9229015,Y,9229,9229015,"Attendant, room, bath",4.0
9229016,Y,9229,9229016,"Attendant, room, changing",4.0
9229017,Y,9229,9229017,"Attendant, room, dressing",4.0
9229018,Y,9229,9229018,"Attendant, room, rest",4.0
9229019,Y,9229,9229019,"Attendant, seat",4.0
9229020,Y,9229,9229020,"Attendant, turnstile",4.0
9229021,Y,9229,9229021,Bathman (baths),4.0
9229022,Y,9229,9229022,"Boy, clapper",4.0
9229023,Y,9229,9229023,"Caller, bingo",4.0
9229024,Y,9229,9229024,Checker (bingo hall),4.0
9229025,Y,9229,9229025,"Checker, ticket (entertainment)",4.0
9229026,Y,9229,9229026,Clapper-loader,4.0
9229027,Y,9229,9229027,"Collector, ticket",4.0
9229028,Y,9229,9229028,Dayman (theatre),4.0
9229029,Y,9229,9229029,"Examiner, ticket (entertainment)",4.0
9229030,Y,9229,9229030,Foreman (baths),4.0
9229031,Y,9229,9229031,Foreman (local government: baths dept),4.0
9229032,Y,9229,9229032,"Foreman, baths",4.0
9229033,Y,9229,9229033,Grip,4.0
9229034,Y,9229,9229034,"Grip, key",4.0
9229035,Y,9229,9229035,"Hand, scene",4.0
9229036,Y,9229,9229036,"Hand, stage (entertainment)",4.0
9229037,Y,9229,9229037,"Helper, club, youth",4.0
9229038,Y,9229,9229038,"Inspector, chair, deck",4.0
9229039,Y,9229,9229039,"Inspector, ticket, chair",4.0
9229040,Y,9229,9229040,Kissogram,4.0
9229041,Y,9229,9229041,Knocker-up,4.0
9229042,Y,9229,9229042,"Loader, clapper",4.0
9229043,Y,9229,9229043,"Man, property",4.0
9229044,Y,9229,9229044,"Marker, billiard",4.0
9229045,Y,9229,9229045,"Marker, board (bookmakers, turf accountants)",4.0
9229046,Y,9229,9229046,"Operative, bingo",4.0
9229047,Y,9229,9229047,"Operator, bingo",4.0
9229048,Y,9229,9229048,"Operator, scoreboard",4.0
9229049,Y,9229,9229049,Propman,4.0
9229050,Y,9229,9229050,Propsman,4.0
9229051,Y,9229,9229051,"Receptionist (cinema, theatre)",4.0
9229052,Y,9229,9229052,"Rigger (film, television production)",4.0
9229053,Y,9229,9229053,Seller (bingo hall),4.0
9229054,Y,9229,9229054,"Shifter, scene",4.0
9229055,Y,9229,9229055,Sitter,4.0
9229056,Y,9229,9229056,"Starter, golf",4.0
9229057,Y,9229,9229057,"Steward, room, billiard",4.0
9229058,Y,9229,9229058,Superintendent (baths),4.0
9229059,Y,9229,9229059,"Superintendent, bath",4.0
9229060,Y,9229,9229060,"Superintendent, bath (coal mine)",4.0
9229061,Y,9229,9229061,"Superintendent, baths",4.0
9229062,Y,9229,9229062,"Superintendent, baths (coal mine)",4.0
9229063,Y,9229,9229063,"Supervisor, field, playing",4.0
9229064,Y,9229,9229064,Washhouseman (baths),4.0
9229065,Y,9229,9229065,"Worker, cinema",4.0
9229066,Y,9229,9229066,"Worker, hotel",4.0
9231001,Y,9231,9231001,"Cleaner, window",4.0
9232001,Y,9232,9232001,"Attendant, market",4.0
9232002,Y,9232,9232002,"Cleaner, chimney",4.0
9232003,Y,9232,9232003,"Cleaner, flue",4.0
9232004,Y,9232,9232004,"Cleaner, road",4.0
9232005,Y,9232,9232005,"Cleaner, street",4.0
9232006,Y,9232,9232006,"Operative, cleansing (street cleaning)",4.0
9232007,Y,9232,9232007,"Orderly, road",4.0
9232008,Y,9232,9232008,"Orderly, street",4.0
9232009,Y,9232,9232009,"Picker, litter",4.0
9232010,Y,9232,9232010,Sweep (chimney),4.0
9232011,Y,9232,9232011,"Sweeper, chimney",4.0
9232012,Y,9232,9232012,"Sweeper, road",4.0
9232013,Y,9232,9232013,"Sweeper, street",4.0
9233001,Y,9233,9233001,"Assistant, bedroom (hotel)",4.0
9233002,Y,9233,9233002,"Assistant, domestic",4.0
9233003,Y,9233,9233003,"Assistant, general (cleaning)",4.0
9233004,Y,9233,9233004,"Assistant, house, boarding",4.0
9233005,Y,9233,9233005,"Assistant, household",4.0
9233006,Y,9233,9233006,"Assistant, housekeeping",4.0
9233007,Y,9233,9233007,"Assistant, hygiene",4.0
9233008,Y,9233,9233008,"Assistant, matron's",4.0
9233009,Y,9233,9233009,"Assistant, room (hotel)",4.0
9233010,Y,9233,9233010,"Assistant, services, hotel",4.0
9233011,Y,9233,9233011,"Assistant, wash, car",4.0
9233012,Y,9233,9233012,"Attendant, cleaning",4.0
9233013,Y,9233,9233013,"Attendant, room (hotel)",4.0
9233014,Y,9233,9233014,Bedder (college),4.0
9233015,Y,9233,9233015,"Carer, domestic",4.0
9233016,Y,9233,9233016,Chambermaid,4.0
9233017,Y,9233,9233017,Chambermaid-housekeeper,4.0
9233018,Y,9233,9233018,Charlady,4.0
9233019,Y,9233,9233019,Charwoman,4.0
9233020,Y,9233,9233020,Cleaner,4.0
9233021,Y,9233,9233021,Cleaner (PO),4.0
9233022,Y,9233,9233022,Cleaner (domestic service),4.0
9233023,Y,9233,9233023,Cleaner (educational establishments),4.0
9233024,Y,9233,9233024,Cleaner (entertainment),4.0
9233025,Y,9233,9233025,Cleaner (government),4.0
9233026,Y,9233,9233026,"Cleaner (hotels, catering, public houses)",4.0
9233027,Y,9233,9233027,Cleaner (local government),4.0
9233028,Y,9233,9233028,Cleaner (railways),4.0
9233029,Y,9233,9233029,Cleaner (retail trade),4.0
9233030,Y,9233,9233030,"Cleaner, aircraft",4.0
9233031,Y,9233,9233031,"Cleaner, bank",4.0
9233032,Y,9233,9233032,"Cleaner, bar (catering)",4.0
9233033,Y,9233,9233033,"Cleaner, berth",4.0
9233034,Y,9233,9233034,"Cleaner, boat",4.0
9233035,Y,9233,9233035,"Cleaner, bus",4.0
9233036,Y,9233,9233036,"Cleaner, cab",4.0
9233037,Y,9233,9233037,"Cleaner, canteen",4.0
9233038,Y,9233,9233038,"Cleaner, car",4.0
9233039,Y,9233,9233039,"Cleaner, carriage",4.0
9233040,Y,9233,9233040,"Cleaner, church",4.0
9233041,Y,9233,9233041,"Cleaner, closet",4.0
9233042,Y,9233,9233042,"Cleaner, coach",4.0
9233043,Y,9233,9233043,"Cleaner, domestic",4.0
9233044,Y,9233,9233044,"Cleaner, factory",4.0
9233045,Y,9233,9233045,"Cleaner, floor",4.0
9233046,Y,9233,9233046,"Cleaner, general",4.0
9233047,Y,9233,9233047,"Cleaner, hospital",4.0
9233048,Y,9233,9233048,"Cleaner, house",4.0
9233049,Y,9233,9233049,"Cleaner, kiosk, telephone",4.0
9233050,Y,9233,9233050,"Cleaner, kitchen",4.0
9233051,Y,9233,9233051,"Cleaner, laboratory",4.0
9233052,Y,9233,9233052,"Cleaner, library",4.0
9233053,Y,9233,9233053,"Cleaner, motor (garage)",4.0
9233054,Y,9233,9233054,"Cleaner, night",4.0
9233055,Y,9233,9233055,"Cleaner, office",4.0
9233056,Y,9233,9233056,"Cleaner, room, mess",4.0
9233057,Y,9233,9233057,"Cleaner, room, show",4.0
9233058,Y,9233,9233058,"Cleaner, school",4.0
9233059,Y,9233,9233059,"Cleaner, ship's",4.0
9233060,Y,9233,9233060,"Cleaner, shop",4.0
9233061,Y,9233,9233061,"Cleaner, station (railways)",4.0
9233062,Y,9233,9233062,"Cleaner, telephone",4.0
9233063,Y,9233,9233063,"Cleaner, upholstery",4.0
9233064,Y,9233,9233064,"Cleaner, warehouse",4.0
9233065,Y,9233,9233065,"Cleaner, works",4.0
9233066,Y,9233,9233066,"Cleaner, workshop",4.0
9233067,Y,9233,9233067,"Cleaner, yard",4.0
9233068,Y,9233,9233068,Cleaner-doorman,4.0
9233069,Y,9233,9233069,"Closer, night (fast food outlet)",4.0
9233070,Y,9233,9233070,"Contractor, cleaning",4.0
9233071,Y,9233,9233071,"Controller, hygiene",4.0
9233072,Y,9233,9233072,Domestic (hospital),4.0
9233073,Y,9233,9233073,Domestic,4.0
9233074,Y,9233,9233074,"Engineer, domestic",4.0
9233075,Y,9233,9233075,Forewoman (government),4.0
9233076,Y,9233,9233076,"Groomer, aircraft",4.0
9233077,Y,9233,9233077,"Hand, general (hotel)",4.0
9233078,Y,9233,9233078,Help (domestic service),4.0
9233079,Y,9233,9233079,"Help, daily",4.0
9233080,Y,9233,9233080,"Help, domestic",4.0
9233081,Y,9233,9233081,"Help, home",4.0
9233082,Y,9233,9233082,"Helper, domestic",4.0
9233083,Y,9233,9233083,Housemaid,4.0
9233084,Y,9233,9233084,Houseman (communal establishment),4.0
9233085,Y,9233,9233085,Houseman (domestic service),4.0
9233086,Y,9233,9233086,"Houseman, school",4.0
9233087,Y,9233,9233087,Hygienist,4.0
9233088,Y,9233,9233088,Inspector (office cleaning services),4.0
9233089,Y,9233,9233089,"Lady, cleaning",4.0
9233090,Y,9233,9233090,"Leader, team, services, housekeeping",4.0
9233091,Y,9233,9233091,Maid,4.0
9233092,Y,9233,9233092,"Maid, chalet",4.0
9233093,Y,9233,9233093,"Maid, chamber",4.0
9233094,Y,9233,9233094,"Maid, house",4.0
9233095,Y,9233,9233095,"Maid, room",4.0
9233096,Y,9233,9233096,"Maid, ward",4.0
9233097,Y,9233,9233097,Maidservant,4.0
9233098,Y,9233,9233098,"Maker, bed (hospital service)",4.0
9233099,Y,9233,9233099,"Maker, bed (residential home)",4.0
9233100,Y,9233,9233100,"Maker, bed (school, university)",4.0
9233101,Y,9233,9233101,"Man, cabin (mine: not coal)",4.0
9233102,Y,9233,9233102,"Man, service, carriage (railways)",4.0
9233103,Y,9233,9233103,"Operative, domestic",4.0
9233104,Y,9233,9233104,"Operator, service (cleaning)",4.0
9233105,Y,9233,9233105,"Operator, sterilizer, telephone",4.0
9233106,Y,9233,9233106,"Orderly, domestic (hospital service)",4.0
9233107,Y,9233,9233107,Parlourmaid,4.0
9233108,Y,9233,9233108,Parlourman,4.0
9233109,Y,9233,9233109,"Polisher, car, motor (garage)",4.0
9233110,Y,9233,9233110,"Polisher, floor",4.0
9233111,Y,9233,9233111,Porter-cleaner,4.0
9233112,Y,9233,9233112,Scout (college),4.0
9233113,Y,9233,9233113,Servant,4.0
9233114,Y,9233,9233114,"Servant, college",4.0
9233115,Y,9233,9233115,"Servant, daily",4.0
9233116,Y,9233,9233116,"Servant, domestic",4.0
9233117,Y,9233,9233117,Steriliser (telephone sterilising service),4.0
9233118,Y,9233,9233118,"Steward, house",4.0
9233119,Y,9233,9233119,"Supervisor, bedroom",4.0
9233120,Y,9233,9233120,"Supervisor, cleaning",4.0
9233121,Y,9233,9233121,"Supervisor, domestic (hospital service)",4.0
9233122,Y,9233,9233122,Sweeper,4.0
9233123,Y,9233,9233123,"Sweeper, tube",4.0
9233124,Y,9233,9233124,Sweeper-up,4.0
9233125,Y,9233,9233125,Valet (vehicles),4.0
9233126,Y,9233,9233126,Valeter (vehicles),4.0
9233127,Y,9233,9233127,"Valeter, car",4.0
9233128,Y,9233,9233128,"Washer, cab",4.0
9233129,Y,9233,9233129,"Washer, car",4.0
9233130,Y,9233,9233130,"Washer, lorry",4.0
9233131,Y,9233,9233131,"Washer, van",4.0
9233132,Y,9233,9233132,"Worker, domestic",4.0
9233133,Y,9233,9233133,"Worker, house (domestic service)",4.0
9234001,Y,9234,9234001,"Assistant (laundry, launderette, dry cleaning)",4.0
9234002,Y,9234,9234002,"Assistant, branch (laundry, launderette, dry cleaning)",4.0
9234003,Y,9234,9234003,"Assistant, general (laundry, launderette, dry cleaning)",4.0
9234004,Y,9234,9234004,"Assistant, launderette",4.0
9234005,Y,9234,9234005,"Assistant, laundry",4.0
9234006,Y,9234,9234006,"Attendant, house, wash",4.0
9234007,Y,9234,9234007,"Attendant, hydro (laundry, launderette, dry cleaning)",4.0
9234008,Y,9234,9234008,"Attendant, launderette",4.0
9234009,Y,9234,9234009,"Attendant, laundry",4.0
9234010,Y,9234,9234010,"Attendant, tumbler",4.0
9234011,Y,9234,9234011,"Beater, carpet",4.0
9234012,Y,9234,9234012,"Blocker (laundry, launderette, dry cleaning)",4.0
9234013,Y,9234,9234013,"Bluer (laundry, launderette, dry cleaning)",4.0
9234014,Y,9234,9234014,Brusher (dyeing and cleaning),4.0
9234015,Y,9234,9234015,"Calenderer (laundry, launderette, dry cleaning)",4.0
9234016,Y,9234,9234016,Cleaner (dyeing and cleaning),4.0
9234017,Y,9234,9234017,Cleaner (fur goods mfr),4.0
9234018,Y,9234,9234018,"Cleaner, carpet",4.0
9234019,Y,9234,9234019,"Cleaner, clothes",4.0
9234020,Y,9234,9234020,"Cleaner, dry",4.0
9234021,Y,9234,9234021,"Cleaner, fur",4.0
9234022,Y,9234,9234022,"Cleaner, garment",4.0
9234023,Y,9234,9234023,"Cleaner, vacuum",4.0
9234024,Y,9234,9234024,"Dryer (laundry, launderette, dry cleaning)",4.0
9234025,Y,9234,9234025,Dyer and cleaner,4.0
9234026,Y,9234,9234026,"Feeder (laundry, launderette, dry cleaning)",4.0
9234027,Y,9234,9234027,Finisher (dyeing and cleaning),4.0
9234028,Y,9234,9234028,Foreman (dyeing and cleaning),4.0
9234029,Y,9234,9234029,"Foreman (laundry, launderette, dry cleaning)",4.0
9234030,Y,9234,9234030,"Foreman, house, wash",4.0
9234031,Y,9234,9234031,"Foreman, laundry",4.0
9234032,Y,9234,9234032,"Framer (laundry, launderette, dry cleaning)",4.0
9234033,Y,9234,9234033,"Hand, calender (laundry, launderette, dry cleaning)",4.0
9234034,Y,9234,9234034,"Hand, hydro (laundry, launderette, dry cleaning)",4.0
9234035,Y,9234,9234035,"Hand, laundry",4.0
9234036,Y,9234,9234036,"Hand, leading (laundry, launderette, dry cleaning)",4.0
9234037,Y,9234,9234037,"Houseman, wash",4.0
9234038,Y,9234,9234038,Ironer,4.0
9234039,Y,9234,9234039,Ironer (clothing mfr),4.0
9234040,Y,9234,9234040,"Ironer (hosiery, knitwear mfr)",4.0
9234041,Y,9234,9234041,"Ironer (laundry, launderette, dry cleaning)",4.0
9234042,Y,9234,9234042,"Ironer, glove",4.0
9234043,Y,9234,9234043,Launderer,4.0
9234044,Y,9234,9234044,Laundress,4.0
9234045,Y,9234,9234045,Machinist (dyeing and cleaning),4.0
9234046,Y,9234,9234046,"Machinist (laundry, launderette, dry cleaning)",4.0
9234047,Y,9234,9234047,"Machinist, collar (laundry, launderette, dry cleaning)",4.0
9234048,Y,9234,9234048,"Machinist, laundry",4.0
9234049,Y,9234,9234049,"Machinist, shirt (laundry, launderette, dry cleaning)",4.0
9234050,Y,9234,9234050,"Machinist, washing (laundry, launderette, dry cleaning)",4.0
9234051,Y,9234,9234051,"Maid, laundry",4.0
9234052,Y,9234,9234052,"Man, laundry",4.0
9234053,Y,9234,9234053,"Matron, laundry",4.0
9234054,Y,9234,9234054,"Operative, cleaning, dry",4.0
9234055,Y,9234,9234055,"Operative, laundry",4.0
9234056,Y,9234,9234056,"Operative, restoration (carpet cleaning)",4.0
9234057,Y,9234,9234057,"Operator, calender (laundry, launderette, dry cleaning)",4.0
9234058,Y,9234,9234058,"Operator, cleaner, dry (laundry, launderette, dry cleaning)",4.0
9234059,Y,9234,9234059,"Operator, hydro",4.0
9234060,Y,9234,9234060,"Operator, hydro (laundry, launderette, dry cleaning)",4.0
9234061,Y,9234,9234061,"Operator, hydro-extractor (laundry, launderette, dry cleaning)",4.0
9234062,Y,9234,9234062,"Operator, laundry",4.0
9234063,Y,9234,9234063,"Operator, presser, steam",4.0
9234064,Y,9234,9234064,"Operator, tumbler (laundry, launderette, dry cleaning)",4.0
9234065,Y,9234,9234065,"Operator, unit (laundry, launderette, dry cleaning)",4.0
9234066,Y,9234,9234066,"Preparer (laundry, launderette, dry cleaning)",4.0
9234067,Y,9234,9234067,Presser (clothing mfr),4.0
9234068,Y,9234,9234068,"Presser (laundry, launderette, dry cleaning)",4.0
9234069,Y,9234,9234069,"Presser, Hoffman",4.0
9234070,Y,9234,9234070,"Presser, blouse",4.0
9234071,Y,9234,9234071,"Presser, cap",4.0
9234072,Y,9234,9234072,"Presser, clothes",4.0
9234073,Y,9234,9234073,"Presser, collar",4.0
9234074,Y,9234,9234074,"Presser, garment",4.0
9234075,Y,9234,9234075,"Presser, general",4.0
9234076,Y,9234,9234076,"Presser, hand (tailoring)",4.0
9234077,Y,9234,9234077,"Presser, hand (textile finishing)",4.0
9234078,Y,9234,9234078,"Presser, knitwear",4.0
9234079,Y,9234,9234079,"Presser, lining",4.0
9234080,Y,9234,9234080,"Presser, machine (clothing mfr)",4.0
9234081,Y,9234,9234081,"Presser, seam",4.0
9234082,Y,9234,9234082,"Presser, shirt",4.0
9234083,Y,9234,9234083,"Presser, sleeve",4.0
9234084,Y,9234,9234084,"Presser, steam (clothing)",4.0
9234085,Y,9234,9234085,"Presser, tailor's",4.0
9234086,Y,9234,9234086,"Presser, top",4.0
9234087,Y,9234,9234087,"Presser, trouser",4.0
9234088,Y,9234,9234088,Smoother (clothing mfr),4.0
9234089,Y,9234,9234089,"Spotter (laundry, launderette, dry cleaning)",4.0
9234090,Y,9234,9234090,"Starcher (laundry, launderette, dry cleaning)",4.0
9234091,Y,9234,9234091,Steamer (dyeing and cleaning),4.0
9234092,Y,9234,9234092,"Superintendent, laundry (hospital service)",4.0
9234093,Y,9234,9234093,"Supervisor, laundry",4.0
9234094,Y,9234,9234094,"Tabber (laundry, launderette, dry cleaning)",4.0
9234095,Y,9234,9234095,Taker-off (textile mfr: lace finishing),4.0
9234096,Y,9234,9234096,Underpresser,4.0
9234097,Y,9234,9234097,"Washer (laundry, launderette, dry cleaning)",4.0
9234098,Y,9234,9234098,"Washerman (laundry, launderette, dry cleaning)",4.0
9234099,Y,9234,9234099,"Washman (laundry, launderette, dry cleaning)",4.0
9234100,Y,9234,9234100,"Winder, towel (laundry, launderette, dry cleaning)",4.0
9234101,Y,9234,9234101,"Worker, launderette",4.0
9234102,Y,9234,9234102,"Worker, laundry",4.0
9234103,Y,9234,9234103,"Worker, process (laundry, launderette, dry cleaning)",4.0
9235001,Y,9235,9235001,"Attendant, hopper (refuse destruction)",4.0
9235002,Y,9235,9235002,"Attendant, tip",4.0
9235003,Y,9235,9235003,Binman (local government),4.0
9235004,Y,9235,9235004,Binman (local government: cleansing dept),4.0
9235005,Y,9235,9235005,Cleanser (local government),4.0
9235006,Y,9235,9235006,"Collector, dust (local government)",4.0
9235007,Y,9235,9235007,"Collector, metal, scrap",4.0
9235008,Y,9235,9235008,"Collector, refuse",4.0
9235009,Y,9235,9235009,"Collector, salvage",4.0
9235010,Y,9235,9235010,"Collector, salvage (local government: cleansing dept)",4.0
9235011,Y,9235,9235011,"Collector, scrap",4.0
9235012,Y,9235,9235012,"Collector, waste",4.0
9235013,Y,9235,9235013,"Collector, waste (works)",4.0
9235014,Y,9235,9235014,Dustman,4.0
9235015,Y,9235,9235015,Foreman (local government: cleansing dept),4.0
9235016,Y,9235,9235016,Foreman (local government: refuse tip),4.0
9235017,Y,9235,9235017,Foreman (local government: sanitary dept),4.0
9235018,Y,9235,9235018,Foreman (wreck raising),4.0
9235019,Y,9235,9235019,"Foreman, district (sanitary services)",4.0
9235020,Y,9235,9235020,"Foreman, salvage",4.0
9235021,Y,9235,9235021,"Hand, salvage",4.0
9235022,Y,9235,9235022,Inspector (local government: cleansing dept),4.0
9235023,Y,9235,9235023,"Inspector, cleansing",4.0
9235024,Y,9235,9235024,"Lifter, bin",4.0
9235025,Y,9235,9235025,"Loader, refuse (local government: cleansing dept)",4.0
9235026,Y,9235,9235026,"Officer, disposal, refuse",4.0
9235027,Y,9235,9235027,"Operative, disposal, refuse",4.0
9235028,Y,9235,9235028,"Operative, disposal, waste",4.0
9235029,Y,9235,9235029,"Operative, landfill",4.0
9235030,Y,9235,9235030,"Operative, recycling",4.0
9235031,Y,9235,9235031,"Operative, refuse",4.0
9235032,Y,9235,9235032,"Operator, disposal, refuse",4.0
9235033,Y,9235,9235033,"Operator, disposal, waste",4.0
9235034,Y,9235,9235034,"Operator, recycling",4.0
9235035,Y,9235,9235035,Recycler,4.0
9235036,Y,9235,9235036,"Recycler, paper",4.0
